A/C/D/U,Valid-From Date,Valid To Date,Offer Display Name,Offer ID,License Agreement Type,Purchase Unit,Secondary License Type,End Customer Type,List Price,ERP Price,Material
UNC,20210501,99991231,Dynamics 365 Commerce Attach to Qualifying Dynamics 365 Base Offer (Qualified Offer),e1a8109d-82f5-428a-8f2a-6c9eb801dd15,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,10.5,15,SAQ-00004
UNC,20210501,99991231,Dynamics 365 Commerce Attach to Qualifying Dynamics 365 Base Offer For AX Migration Promo,ba1fe561-cfda-405a-a25d-ecda3bd3cba7,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,12.6,18,SAS-00004
UNC,20210501,99991231,Dynamics 365 Commerce Attach to Qualifying Dynamics 365 Base Offer for Faculty,3e77a031-79a9-4cd7-a7e7-d7dc2987a5c4,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,11.6,16.5,SAR-00003
UNC,20210501,99991231,Dynamics 365 Commerce Attach to Qualifying Dynamics 365 Base Offer for Faculty (Qualified Offer),3f2a5c50-0788-40e4-b79b-3c398c9728bd,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,5.8,8.3,SAR-00004
UNC,20210501,99991231,Dynamics 365 Commerce Attach to Qualifying Dynamics 365 Base Offer for Faculty From SA From VL/DPL,c8e9ad4d-ca4e-4787-b478-3b1b209d3377,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,6.9,9.9,SVA-00001
UNC,20210501,99991231,Dynamics 365 Commerce Attach to Qualifying Dynamics 365 Base Offer for Students,c3909cda-035d-4c9f-909d-9a3fdde4e625,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,8.4,12,SAR-00005
UNC,20210501,99991231,Dynamics 365 Commerce Attach to Qualifying Dynamics 365 Base Offer for Students (Qualified Offer),e17c1172-b1a2-4cc4-a222-5e3d70249df3,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,4.2,6,SAR-00006
UNC,20210501,99991231,Dynamics 365 Commerce Attach to Qualifying Dynamics 365 Base Offer for Students From SA From VL/DPL,9390652a-3518-46b8-8e55-ae248698e54f,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,5,7.2,SVA-00002
UNC,20210501,99991231,Dynamics 365 Commerce Attach to Qualifying Dynamics 365 Base Offer From SA From VL/DPL,1b4642e5-c69a-43ea-b4f6-f29bae46227e,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,12.6,18,SAS-00003
UNC,20210501,99991231,Dynamics 365 Commerce For AX Migration Promo,97e98de6-24a8-4282-bad6-9d1a874e90a4,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,75.6,108,GZL-00006
UNC,20210501,99991231,Dynamics 365 Commerce for Faculty,83a531ed-e7e8-4b78-94d0-3073d415f347,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,69.3,99,AAA-67184
UNC,20210501,99991231,Dynamics 365 Commerce for Faculty From SA From VL/DPL,f274d48b-fb43-419c-a78e-eebbec51b6e8,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,41.6,59.4,GZM-00002
UNC,20210501,99991231,Dynamics 365 Commerce for Students,f65ba0cd-dd42-4b7a-8df2-2adcb3c01299,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,50.4,72,AAA-67185
UNC,20210501,99991231,Dynamics 365 Commerce for Students From SA From VL/DPL,8f660fd7-a7ca-4f2d-a241-0dab83b610e5,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,30.2,43.2,GZM-00003
UNC,20210501,99991231,Dynamics 365 Commerce From SA From VL/DPL,96ff854d-ac7a-4b01-8189-38318271742c,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,75.6,108,GZL-00004
UNC,20210501,99991231,Dynamics 365 Commerce Ratings and Reviews,f19876c6-9c51-4e32-a630-b89f04779c90,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,525,750,UVF-00002
UNC,20210501,99991231,Dynamics 365 Commerce Ratings and Reviews (36 mo),112cea28-052a-4f0c-b11d-4e8e91a9db5b,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,525,750,UVF-00003
UNC,20210501,99991231,Dynamics 365 Commerce Ratings and Reviews for Faculty,c634ece6-f9f6-4fc5-823a-2bcddb3ae9de,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,288.8,412.5,UVG-00002
UNC,20210501,99991231,Dynamics 365 Commerce Ratings and Reviews for Students,34765464-c4ed-4cc6-b365-ef7c56499403,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,210,300,UVG-00003
UNC,20210501,99991231,Dynamics 365 Commerce Recommendations,1819e476-4a74-4edb-8e49-84da11faf3f1,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,2100,3000,UV5-00002
UNC,20210501,99991231,Dynamics 365 Commerce Recommendations (36 mo),2d811536-6819-4b48-89a2-ae3574f29a9f,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,2100,3000,UV5-00003
UNC,20210501,99991231,Dynamics 365 Commerce Recommendations for Faculty,5e6ea6e5-631c-4d74-a967-14298d7d30ae,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,1155,1650,UV9-00002
UNC,20210501,99991231,Dynamics 365 Commerce Recommendations for Students,6a8420ba-7f8a-44f0-9217-184850a5e1b2,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,840,1200,UV9-00003
UNC,20210501,99991231,Dynamics 365 Commerce Scale Unit Basic - Cloud,217c6817-fa8a-4cdd-b6e8-ab70b3321d0e,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,4200,6000,UVH-00002
UNC,20210501,99991231,Dynamics 365 Commerce Scale Unit Basic - Cloud (36 mo),3e9c1b82-4c4a-4804-9ec0-33197d976c00,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,4200,6000,UVH-00003
UNC,20210501,99991231,Dynamics 365 Commerce Scale Unit Basic - Cloud for Faculty,664c2ff4-18ee-4008-b666-c671fb07d5d5,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,2310,3300,UVJ-00002
UNC,20210501,99991231,Dynamics 365 Commerce Scale Unit Basic - Cloud for Students,d1fb7556-64c0-4a54-b5bd-6822d6ab51aa,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,1680,2400,UVJ-00003
UNC,20210501,99991231,Dynamics 365 Commerce Scale Unit Premium - Cloud,a916dde6-4e63-4228-890e-7ab8c2ba4b77,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,25900,37000,UVM-00002
UNC,20210501,99991231,Dynamics 365 Commerce Scale Unit Premium - Cloud (36 mo),b935e768-3ba7-41fb-8402-3c61da1afca2,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,25900,37000,UVM-00003
UNC,20210501,99991231,Dynamics 365 Commerce Scale Unit Premium - Cloud for Faculty,82afc3dc-ec97-4769-aa05-5183c04b5a6c,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,14245,20350,UVN-00002
UNC,20210501,99991231,Dynamics 365 Commerce Scale Unit Premium - Cloud for Students,3b849e19-39cb-4535-84d4-b65e6d78ef8c,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,10360,14800,UVN-00003
UNC,20210501,99991231,Dynamics 365 Commerce Scale Unit Standard - Cloud,1e8ffded-3de0-46a9-af6d-93730e569f3e,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,11900,17000,UVK-00002
UNC,20210501,99991231,Dynamics 365 Commerce Scale Unit Standard - Cloud (36 mo),e8d6185d-cc03-4d23-9aae-da99db8ae903,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,11900,17000,UVK-00003
UNC,20210501,99991231,Dynamics 365 Commerce Scale Unit Standard - Cloud for Faculty,0526ed5b-017c-41cd-a65b-e96f571f0197,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,6545,9350,UVL-00002
UNC,20210501,99991231,Dynamics 365 Commerce Scale Unit Standard - Cloud for Students,66c6946d-cc6a-407f-98e0-34ff7a977d77,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,4760,6800,UVL-00003
UNC,20210501,99991231,Dynamics 365 Customer Engagement Applications Trial,e5cd027e-fa72-4fd3-98ce-751b35e6477a,Corporate,1 Month(s),TRIAL,CLOUD RESELLER CORPORATE,0,0,TLM-00001
UNC,20210501,99991231,Dynamics 365 Customer Insights,663e36bd-0002-44c8-aa60-edc398c30d4a,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,1125,1500,AAD-51859
UNC,20210501,99991231,Dynamics 365 Customer Insights (Nonprofit Staff Pricing),1652b7a6-4f7b-4434-a336-2bfa71f3aba2,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,337.5,375,AAD-51858
UNC,20210501,99991231,Dynamics 365 Customer Insights Addnl Profiles,f4f79b1e-122a-42c1-b613-939035460a3c,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,750,1000,AAD-51862
UNC,20210501,99991231,Dynamics 365 Customer Insights Addnl Profiles (Nonprofit Staff Pricing),27676e3e-cbc4-4b29-954c-2d3cb796d093,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,630,700,AAD-51861
UNC,20210501,99991231,Dynamics 365 Customer Insights Addnl Profiles for Education,77e8bce5-aa9e-47d3-ad59-5bd4bb13e5ac,Academic,1 Month(s),ADDON,CLOUD RESELLER EDUCATION,525,700,AAD-51863
UNC,20210501,99991231,Dynamics 365 Customer Insights Addnl Profiles for Government,b07b1865-553f-4504-bfdc-6df29aed9e84,Government,1 Month(s),ADDON,CLOUD RESELLER GOVERNMENT,750,1000,UVR-00003
UNC,20210501,99991231,Dynamics 365 Customer Insights Attach,ca25ca9f-fd18-4e72-84d3-c9e8c98f716c,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,750,1000,AAD-61651
UNC,20210501,99991231,Dynamics 365 Customer Insights Attach (Nonprofit Staff Pricing),8a0b610b-cf54-4188-980e-7492926b4c13,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,225,250,AAD-61650
UNC,20210501,99991231,Dynamics 365 Customer Insights Attach for Education,9f620def-b8a6-4d1d-9a03-53f874557837,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER EDUCATION,412.5,550,AAD-61652
UNC,20210501,99991231,Dynamics 365 Customer Insights Attach for Government,b13a6d73-662c-4a28-bd90-0012cec44ab8,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,750,1000,UVT-00003
UNC,20210501,99991231,Dynamics 365 Customer Insights for Education,51ba4a74-086e-4033-bc08-56d71fc139c0,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER EDUCATION,618.8,825,AAD-51860
UNC,20210501,99991231,Dynamics 365 Customer Insights for Government,528ee80e-36c5-4663-9710-e38dd101d59c,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,1125,1500,UVP-00003
UNC,20210501,99991231,Dynamics 365 Customer Service Chat,de41684d-661e-46bd-9a45-a7af6106fd87,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,45,60,AAD-63057
UNC,20210501,99991231,Dynamics 365 Customer Service Chat (Nonprofit Staff Pricing),c6d70fe7-bb67-4342-a3b3-23faae2d0b63,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,37.8,42,AAD-63056
UNC,20210501,99991231,Dynamics 365 Customer Service Chat for Faculty,621716e7-cfc9-4e8c-9b8c-262b8d8b2212,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,31.5,42,AAD-63054
UNC,20210501,99991231,Dynamics 365 Customer Service Chat for Government,caab8e42-caa8-4af1-869b-a69f32778c43,Government,1 Month(s),ADDON,CLOUD RESELLER GOVERNMENT,45,60,AAD-63052
UNC,20210501,99991231,Dynamics 365 Customer Service Chat for Students,4a7a84db-1982-453e-9caa-ca72606b31cc,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,31.5,42,AAD-63055
UNC,20210501,99991231,Dynamics 365 Customer Service Chatbot session add-on,fe07640e-7875-4f92-9a92-1e517156d04e,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,37.5,50,RZQ-00003
UNC,20210501,99991231,Dynamics 365 Customer Service Chatbot session add-on (Nonprofit Staff Pricing),9e71dbad-8aa8-41ac-b488-c205aa1c9f17,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,31.5,35,RZQ-00002
UNC,20210501,99991231,Dynamics 365 Customer Service Chatbot session add-on for Faculty,4862c7f5-9d9c-4389-a5d3-a3b08b0f7135,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,26.3,35,RZS-00002
UNC,20210501,99991231,Dynamics 365 Customer Service Chatbot session add-on for Government,58a5ec18-2445-4506-94ff-23974211494e,Government,1 Month(s),ADDON,CLOUD RESELLER GOVERNMENT,37.5,50,RZT-00002
UNC,20210501,99991231,Dynamics 365 Customer Service Digital Messaging add-on,c20e5639-da58-4741-bbb2-fa6460ff067c,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,56.3,75,RZL-00002
UNC,20210501,99991231,Dynamics 365 Customer Service Digital Messaging add-on (Nonprofit Staff Pricing),ef29b6b7-4c3c-4183-96ca-11bf85088882,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,47.3,52.5,RZL-00003
UNC,20210501,99991231,Dynamics 365 Customer Service Digital Messaging add-on for Faculty,533e0acf-0093-47da-bb03-920c64cf0e75,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,39.4,52.5,RZM-00002
UNC,20210501,99991231,Dynamics 365 Customer Service Digital Messaging add-on for Government,3aa2b168-6d9c-41fb-b8e0-5f7c3aaac646,Government,1 Month(s),ADDON,CLOUD RESELLER GOVERNMENT,56.3,75,RZN-00002
UNC,20210501,99991231,Dynamics 365 Customer Service Digital Messaging add-on for Students,5925a655-481c-4b16-82c5-588ddb68ba36,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,39.4,52.5,RZM-00003
UNC,20210501,99991231,Dynamics 365 Customer Service Enterprise,58cd6573-6784-4467-b2fc-1a06bb874ed6,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,71.3,95,AAA-35790
UNC,20210501,99991231,Dynamics 365 Customer Service Enterprise (36 mo),8d4b0e68-9ef3-4b1a-b770-9f2d19469d6e,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,71.3,95,DDW-00032
UNC,20210501,99991231,Dynamics 365 Customer Service Enterprise (Nonprofit Staff Pricing),b27a256c-aa75-4095-bb43-ec25b1fd1236,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,21.4,23.8,AAD-14491
UNC,20210501,99991231,Dynamics 365 Customer Service Enterprise (Qualified Offer) (1000 seat minimum requirement),b3bd9735-0d13-4244-ad2d-3dc1ed860cd1,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,45,60,DDW-00028
UNC,20210501,99991231,Dynamics 365 Customer Service Enterprise (Qualified Offer) (250 seat minimum requirement),54eb7099-0bfc-40be-b6e9-9064ceaf1dd3,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,60,80,DDW-00026
UNC,20210501,99991231,Dynamics 365 Customer Service Enterprise (Qualified Offer) (500 seat minimum requirement),90721666-ed17-4dc6-aee9-7a6b9390b901,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,52.5,70,DDW-00027
UNC,20210501,99991231,Dynamics 365 Customer Service Enterprise Attach for Government to Qualifying Dynamics 365 Base Offer,e7c67ce7-0212-46c4-869c-db61e6868a7e,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,15,20,SCJ-00003
UNC,20210501,99991231,Dynamics 365 Customer Service Enterprise Attach for Government to Qualifying Dynamics 365 Base Offer From SA From VL/DPL,956ff186-2581-4189-8154-72f17693dd6d,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,9,12,SQJ-00003
UNC,20210501,99991231,Dynamics 365 Customer Service Enterprise Attach to Qualifying Dynamics 365 Base Offer,16b71874-cc11-44db-91cf-56badc7b53cd,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,15,20,SCC-00003
UNC,20210501,99991231,Dynamics 365 Customer Service Enterprise Attach to Qualifying Dynamics 365 Base Offer (36 mo),10dd2d47-086c-45eb-ada3-41754e6983c6,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,15,20,SCC-00008
UNC,20210501,99991231,Dynamics 365 Customer Service Enterprise Attach to Qualifying Dynamics 365 Base Offer (Nonprofit Staff Pricing),f77403da-d1fa-4b3a-a081-b12b274e8942,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,4.5,5,SCC-00004
UNC,20210501,99991231,Dynamics 365 Customer Service Enterprise Attach to Qualifying Dynamics 365 Base Offer (Qualified Offer) (100 seat minimum requirement),76223816-9efb-4bfd-a761-50703187a265,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,7.5,10,SCC-00005
UNC,20210501,99991231,Dynamics 365 Customer Service Enterprise Attach to Qualifying Dynamics 365 Base Offer for Faculty,4bea8897-2b56-4614-a25f-675eb4d0d81e,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,8.3,11,SCG-00003
UNC,20210501,99991231,Dynamics 365 Customer Service Enterprise Attach to Qualifying Dynamics 365 Base Offer for Faculty From SA From VL/DPL,bbc273bd-c7d3-4077-9e33-e13a99236df7,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,5,6.6,SVF-00001
UNC,20210501,99991231,Dynamics 365 Customer Service Enterprise Attach to Qualifying Dynamics 365 Base Offer for Students,089b9307-fe82-47fa-9d73-a06ee42f531b,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,6,8,SCG-00004
UNC,20210501,99991231,Dynamics 365 Customer Service Enterprise Attach to Qualifying Dynamics 365 Base Offer for Students From SA From VL/DPL,edcd6592-f30a-4b67-8ca2-aaaa02af9c7d,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,3.6,4.8,SVF-00002
UNC,20210501,99991231,Dynamics 365 Customer Service Enterprise Attach to Qualifying Dynamics 365 Base Offer From SA From VL/DPL,cfa8789f-56d5-4a82-96d8-01aa7e2896dc,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,9,12,SCH-00003
UNC,20210501,99991231,Dynamics 365 Customer Service Enterprise Device,56433e2b-3378-4b35-867d-31ebb879deac,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,108.7,145,AAA-43232
UNC,20210501,99991231,Dynamics 365 Customer Service Enterprise Device (36 mo)​,8250fc9d-c72d-4e9c-8300-673cde603157,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,108.7,145,DDW-00031
UNC,20210501,99991231,Dynamics 365 Customer Service Enterprise for Faculty,9b97f77a-106a-4039-9f30-08954636d5a7,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,39.2,52.3,AAA-35804
UNC,20210501,99991231,Dynamics 365 Customer Service Enterprise for Faculty Device,c1267a47-0d56-4305-b975-7ba45e51eb5d,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,59.8,79.7,AAA-43234
UNC,20210501,99991231,Dynamics 365 Customer Service Enterprise for Faculty From SA From VL/DPL,11a4877c-f62e-4787-ad63-5b61d6455544,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,23.5,31.4,EAS-00005
UNC,20210501,99991231,Dynamics 365 Customer Service Enterprise for Students,3ea6fca5-1502-4ec1-8d87-f65d65f382bf,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,28.5,38,AAA-35805
UNC,20210501,99991231,Dynamics 365 Customer Service Enterprise for Students Device,9c6e2220-643f-41ce-9fcc-b6db3d1a25ec,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,43.5,58,AAA-43235
UNC,20210501,99991231,Dynamics 365 Customer Service Enterprise for Students From SA From VL/DPL,4a747ab4-d724-4328-8efa-d8a8f8b0a9e4,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,17.1,22.8,EAS-00004
UNC,20210501,99991231,Dynamics 365 Customer Service Enterprise From SA From VL/DPL,302f003f-c5bf-4c66-b748-0acc40f64391,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,42.8,57,DDY-00004
UNC,20210501,99991231,Dynamics 365 Customer Service Professional,51f99b45-3f92-4ef0-9167-b04709a62106,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,37.5,50,AAD-32938
UNC,20210501,99991231,Dynamics 365 Customer Service Professional (36 mo),361cf98e-e39c-4e3f-93cc-76e34aefe2fb,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,37.5,50,MET-00006
UNC,20210501,99991231,Dynamics 365 Customer Service Professional (Nonprofit Staff Pricing),1f797786-6479-4e7c-ad59-9bc27ddac680,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,11.3,12.5,AAD-34800
UNC,20210501,99991231,Dynamics 365 Customer Service Professional Attach for Government to Qualifying Dynamics 365 Base Offer,61084ca1-3846-4184-911b-58bfecd6d46d,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,15,20,SCX-00003
UNC,20210501,99991231,Dynamics 365 Customer Service Professional Attach for Government to Qualifying Dynamics 365 Base Offer From SA From VL/DPL,85b7758e-7747-4f8d-ad5e-06fe7cf8467b,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,9,12,TJZ-00002
UNC,20210501,99991231,Dynamics 365 Customer Service Professional Attach to Qualifying Dynamics 365 Base Offer,41791076-9613-40e3-b1c4-7ba8c2c95e60,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,15,20,SCV-00003
UNC,20210501,99991231,Dynamics 365 Customer Service Professional Attach to Qualifying Dynamics 365 Base Offer (36 mo),b64cfd9a-3d88-4301-8491-5d71c74d9c54,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,15,20,SCV-00008
UNC,20210501,99991231,Dynamics 365 Customer Service Professional Attach to Qualifying Dynamics 365 Base Offer (Nonprofit Staff Pricing),c3893c15-2c54-4e24-8cc7-de68b904e450,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,4.5,5,SCV-00004
UNC,20210501,99991231,Dynamics 365 Customer Service Professional Attach to Qualifying Dynamics 365 Base Offer (Qualified Offer) (100 seat minimum requirement),3a3b94ad-2c17-4078-bf37-4c432900be5f,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,7.5,10,SCV-00005
UNC,20210501,99991231,Dynamics 365 Customer Service Professional Attach to Qualifying Dynamics 365 Base Offer for Faculty,4e01898f-8f8a-451a-be80-f2298cec5170,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,8.3,11,SCW-00003
UNC,20210501,99991231,Dynamics 365 Customer Service Professional Attach to Qualifying Dynamics 365 Base Offer for Faculty From SA From VL/DPL,6a05dcfd-27bb-4615-b2e2-3b99a02b93ce,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,5,6.6,TJY-00001
UNC,20210501,99991231,Dynamics 365 Customer Service Professional Attach to Qualifying Dynamics 365 Base Offer for Students,9c5d580a-2e7e-4613-ab3a-b00b80697e6c,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,6,8,SCW-00004
UNC,20210501,99991231,Dynamics 365 Customer Service Professional Attach to Qualifying Dynamics 365 Base Offer for Students From SA From VL/DPL,7e6f9e98-9071-42d0-b346-53134e3cb0b4,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,3.6,4.8,TJY-00002
UNC,20210501,99991231,Dynamics 365 Customer Service Professional Attach to Qualifying Dynamics 365 Base Offer From SA From VL/DPL,2a55990d-53e2-4d70-ae90-f7a28521a539,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,9,12,TJX-00002
UNC,20210501,99991231,Dynamics 365 Customer Service Professional for Faculty,a81010d7-7859-4f6b-9f29-2e79e2573904,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,20.6,27.5,AAD-32940
UNC,20210501,99991231,Dynamics 365 Customer Service Professional for Faculty From SA From VL/DPL,22bfe12e-906f-4614-b848-a404150e03db,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,12.4,16.5,MEY-00003
UNC,20210501,99991231,Dynamics 365 Customer Service Professional for Government,fbba51ec-babb-4609-914b-f96e6ed094cd,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,37.5,50,MEZ-00007
UNC,20210501,99991231,Dynamics 365 Customer Service Professional for Government From SA From VL/DPL,e7ae3c08-0785-40cc-86cf-49e3801b549d,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,22.5,30,MPG-00002
UNC,20210501,99991231,Dynamics 365 Customer Service Professional for Students,69998fb3-b858-476e-99ba-0d7ba65fe8fb,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,15,20,AAD-32939
UNC,20210501,99991231,Dynamics 365 Customer Service Professional for Students From SA From VL/DPL,49891b4a-639c-424f-a91a-0c613eed4466,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,9,12,MEY-00002
UNC,20210501,99991231,Dynamics 365 Customer Service Professional From SA From VL/DPL,53df0e9f-13ca-42eb-bbdf-25f5b44ed5b9,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,22.5,30,MEX-00002
